x,y,objectid,cat1,cat2,name,city,state,post_id,zip,latitude,longitude,date_updated,point_x,point_y,program_type
-118.404457756805,34.2786513862071,63323,Health and Mental Health,Mental Health Programs,Hillview Mental Health Center Inc,Pacoima,CA,70631,91331,34.27865142,-118.4044577,2016/06/16 14:34:25+00,6439487.0398688,1924032.63416632,General Mental Health Program
-118.404011656457,34.2790410467945,63328,Health and Mental Health,Mental Health Programs,Hillview Village - Permanent Supportive Housing,Pacoima,CA,70632,91331,34.27904108,-118.4040116,2010/11/01 11:50:56+00,6439622.37227531,1924173.89569481,General Mental Health Program
-118.523222855736,34.2458719467982,62890,Health and Mental Health,Mental Health Programs,Child And Family Guidance Center,Northridge,CA,70452,91325,34.24587198,-118.5232228,2015/03/11 11:24:40+00,6403547.29153848,1912269.3194384,General Mental Health Program
-118.535918056335,34.2285859663897,143,Health and Mental Health,Mental Health Programs,Valley Trauma Counseling Center,Northridge,CA,614,91324,34.228586,-118.535918,2013/06/01 11:50:56+00,6399677.17493489,1905998.94057497,General Mental Health Program
-118.544522355998,34.379410006369,5,Health and Mental Health,Mental Health Programs,Olive Vista,Newhall,CA,541,91321,34.37941004,-118.5445223,2010/11/01 19:50:56+00,6397373.69364947,1960899.79369956,General Mental Health Program
-118.544898756026,34.3789237058234,63364,Health and Mental Health,Mental Health Programs,Child And Family Center - Newhall 204 Office,Newhall,CA,70640,91321,34.37892374,-118.5448987,2010/11/01 11:50:56+00,6397259.1656633,1960723.43742497,General Mental Health Program
-118.547248656287,34.3781870062595,342,Health and Mental Health,Mental Health Programs,Santa Clarita Valley Mental Health Center,Newhall,CA,754,91321,34.37818704,-118.5472486,2010/11/01 19:50:56+00,6396548.68250422,1960459.19385898,General Mental Health Program
-118.544528856586,34.3794922661466,63367,Health and Mental Health,Mental Health Programs,Child And Family Center - Newhall 304 Office,Santa Clarita,CA,70641,91321,34.3794923,-118.5445288,2010/11/01 11:50:56+00,6397371.89444047,1960929.73983389,General Mental Health Program
-118.591790056141,34.2425249663102,865,Health and Mental Health,Mental Health Programs,Rancho San Antonio,Chatsworth,CA,1042,91311,34.242525,-118.59179,2013/06/01 11:50:56+00,6382818.66928189,1911166.24323247,General Mental Health Program
-118.577786855752,34.2202615359716,64420,Health and Mental Health,Mental Health Programs,Bridges - Primer Paso,Canoga Park,CA,71164,91306,34.22026157,-118.5777868,2010/11/01 11:50:56+00,6387004.11891621,1903039.69091606,General Mental Health Program
-118.606994055895,34.200882966755,551,Health and Mental Health,Mental Health Programs,Grandparents As Parents Inc,Canoga Park,CA,864,91303,34.200883,-118.606994,2013/06/01 11:50:56+00,6378132.23770988,1896039.6432364,General Mental Health Program
-118.601371156214,34.2027358060868,64096,Health and Mental Health,Mental Health Programs,Child Development Institute - Early Learning Center - Canoga Park,Canoga Park,CA,70972,91303,34.20273584,-118.6013711,2010/11/01 11:50:56+00,6379836.45969513,1896703.69341747,General Mental Health Program
-118.601381056018,34.1941253466581,63631,Health and Mental Health,Mental Health Programs,El Centro De Amistad,Canoga Park,CA,70778,91303,34.19412538,-118.601381,2014/06/09 16:55:01+00,6379814.71925305,1893570.26562923,General Mental Health Program
-118.229690656666,34.1425257364041,64993,Health and Mental Health,Mental Health Programs,Glendale Center - Didi Hirsch,Glendale,CA,71544,91205,34.14252577,-118.2296906,2010/11/01 11:50:56+00,6492169.39283723,1874327.63121431,General Mental Health Program
-118.257443036499,34.128058406799,26,Health and Mental Health,Mental Health Programs,Glendale Memorial Hospital And Health Center,Glendale,CA,570,91204,34.12805844,-118.25744298,2016/01/22 16:10:02+00,6483758.47166698,1869083.06919689,General Mental Health Program
-118.081142456408,34.1574008372477,64615,Health and Mental Health,Mental Health Programs,La Vie Counseling Center,Pasadena,CA,71268,91107,34.15740087,-118.0811424,2010/11/01 11:50:56+00,6537122.20352197,1879671.45451614,General Mental Health Program
-118.070238056803,34.1467209668104,486,Health and Mental Health,Mental Health Programs,Action Family Counseling - Pasadena,Pasadena,CA,817,91107,34.146721,-118.070238,2013/06/01 11:50:56+00,6540418.41051222,1875782.37174314,General Mental Health Program
-118.09797395647,34.1493819765439,62256,Health and Mental Health,Mental Health Programs,Pacific Clinics - Children's Specialty Services,Pasadena,CA,70025,91107,34.14938201,-118.0979739,2010/11/01 11:50:56+00,6532027.30360681,1876757.78285006,General Mental Health Program
-118.091315256442,34.1407605267461,65277,Health and Mental Health,Mental Health Programs,Personal Growth Institute - Pasadena,Pasadena,CA,71649,91107,34.14076056,-118.0913152,2010/11/01 11:50:56+00,6534039.11191913,1873618.38394514,General Mental Health Program
-118.092857156353,34.141107607202,58502,Health and Mental Health,Mental Health Programs,Aurora Las Encinas Hospital,Pasadena,CA,59945,91107,34.14110764,-118.0928571,2013/05/24 12:17:57+00,6533572.6627208,1873745.12024023,General Mental Health Program
-118.098104756734,34.1465393767302,62195,Health and Mental Health,Mental Health Programs,Prototypes I-Can - Pasadena I,Pasadena,CA,70006,91107,34.14653941,-118.0981047,2010/11/01 11:50:56+00,6531986.7190423,1875723.34791106,General Mental Health Program
-118.09215905674,34.1420189666642,220,Health and Mental Health,Mental Health Programs,San Gabriel Valley Psychological Association,Pasadena,CA,662,91107,34.142019,-118.092159,2013/06/01 11:50:56+00,6533784.20494863,1874076.58611272,General Mental Health Program
-118.174674456084,34.1248853071345,62945,Health and Mental Health,Mental Health Programs,Hillsides Family Center,Pasadena,CA,70470,91105,34.12488534,-118.1746744,2010/11/01 11:50:56+00,6508805.29591705,1867874.48073481,General Mental Health Program
-118.15162985642,34.1294541569348,62236,Health and Mental Health,Mental Health Programs,Pacific Clinics - Pasadena Family Services,Pasadena,CA,70020,91105,34.12945419,-118.1516298,2010/11/01 11:50:56+00,6515782.22323614,1869525.84751081,General Mental Health Program
-118.146796556339,34.128332537211,63709,Health and Mental Health,Mental Health Programs,Pacific Clinics - Passageways,Pasadena,CA,70799,91105,34.12833257,-118.1467965,2010/11/01 11:50:56+00,6517244.33973446,1869115.49859397,General Mental Health Program
-118.13268305705,34.1759969666159,986,Health and Mental Health,Mental Health Programs,Westminster Counseling Center,Pasadena,CA,1091,91104,34.175997,-118.132683,2013/06/01 11:50:56+00,6521538.4938758,1886455.50197165,General Mental Health Program
-118.132975056794,34.1632419671868,1524,Health and Mental Health,Mental Health Programs,Pacific Clinics - Assertive Community Treatment - Pasadena,Pasadena,CA,1343,91104,34.163242,-118.132975,2013/06/01 11:50:56+00,6521444.03409097,1881813.84688489,General Mental Health Program
-118.151219756358,34.1776804563837,62242,Health and Mental Health,Mental Health Programs,Pacific Clinics - Chap,Pasadena,CA,70021,91103,34.17768049,-118.1512197,2010/11/01 11:50:56+00,6515932.73507422,1887076.07126856,General Mental Health Program
-118.137935056628,34.1535719565292,64225,Health and Mental Health,Mental Health Programs,Heritage Clinic And The Community Assistance Program For Seniors,Pasadena,CA,71059,91101,34.15357199,-118.137935,2010/11/01 11:50:56+00,6519938.75560547,1878296.7791159,General Mental Health Program
-118.150465056987,34.1036843369499,337,Health and Mental Health,Mental Health Programs,Mental Health Court Program,South Pasadena,CA,745,91030,34.10368437,-118.150465,2010/11/01 19:50:56+00,6516120.69139121,1860147.2127248,General Mental Health Program
-118.000521357072,34.1423189167488,62233,Health and Mental Health,Mental Health Programs,Pacific Clinics - East Youth / East Outpatient Programs,Monrovia,CA,70019,91016,34.14231895,-118.0005213,2010/11/01 11:50:56+00,6561512.58879621,1874172.96157615,General Mental Health Program
-118.224519356206,33.9721747767081,343,Health and Mental Health,Mental Health Programs,Arcadia Mental Health Center,Monrovia,CA,755,91016,33.97217481,-118.2245193,2010/11/01 19:50:56+00,6493595.67869855,1812330.21583931,General Mental Health Program
-118.021930856979,34.1079791672945,62282,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Arcadia Mental Health Center,Arcadia,CA,70037,91006,34.1079792,-118.0219308,2010/11/01 11:50:56+00,6555031.6473618,1861676.81596482,General Mental Health Program
-118.022876257473,34.151428607152,64452,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Fsp Service Area 3 San Gabriel Valley/Pomona,Arcadia,CA,71177,91006,34.15142864,-118.0228762,2010/11/01 11:50:56+00,6554749.06262514,1877488.93132214,General Mental Health Program
-118.030857056376,34.1311119670985,1581,Health and Mental Health,Mental Health Programs,Pacific Clinics - Administration,Arcadia,CA,1369,91006,34.131112,-118.030857,2013/06/01 11:50:56+00,6552332.1783513,1870095.97924456,General Mental Health Program
-118.022876257473,34.151428607152,62286,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Arcadia Mental Health Center - Wellness Center,Arcadia,CA,70038,91006,34.15142864,-118.0228762,2010/11/01 11:50:56+00,6554749.06262514,1877488.93132214,General Mental Health Program
-118.027850057221,34.1322179666168,1127,Health and Mental Health,Mental Health Programs,Arcadia Presbyterian Church - Counseling Center,Arcadia,CA,1172,91006,34.132218,-118.02785,2013/06/01 11:50:56+00,6553242.28775156,1870498.20711464,General Mental Health Program
-118.121691056289,33.7934719672633,63673,Health and Mental Health,Mental Health Programs,Autism Society Of America - Greater Long Beach / San Gabriel Valley Chapter,Long Beach,CA,70789,90815,33.793472,-118.121691,2010/11/01 11:50:56+00,6524694.65029314,1747242.3066453,General Mental Health Program
-118.185436555841,33.8300999871246,65458,Health and Mental Health,Mental Health Programs,Heritage Clinic - Long Beach,Long Beach,CA,71755,90807,33.83010002,-118.1854365,2010/11/01 11:50:56+00,6505350.25558305,1760601.79337773,General Mental Health Program
-118.182059156534,33.8187807169647,64342,Health and Mental Health,Mental Health Programs,Harbor View Community Services Center,Long Beach,CA,71122,90807,33.81878075,-118.1820591,2010/11/01 11:50:56+00,6506368.56457005,1756480.54505856,General Mental Health Program
-118.187736055917,33.8120009675364,1544,Health and Mental Health,Mental Health Programs,Salvation Army Corps Community Center - Long Beach,Long Beach,CA,1359,90806,33.812001,-118.187736,2013/06/01 11:50:56+00,6504639.5591698,1754016.38955382,General Mental Health Program
-118.178304056648,33.7928059677717,1592,Health and Mental Health,Mental Health Programs,City Of Long Beach Department Of Health And Human Services - Central Facilities Center,Long Beach,CA,1371,90806,33.792806,-118.178304,2013/06/01 11:50:56+00,6507492.43436955,1747025.60005772,General Mental Health Program
-118.186743556181,33.808107267285,82,Health and Mental Health,Mental Health Programs,Long Beach Memorial Medical Center,Long Beach,CA,577,90806,33.8081073,-118.1867435,2016/01/25 13:37:43+00,6504938.42963505,1752598.80807139,General Mental Health Program
-118.189908155657,33.7932838271544,64204,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Long Beach Child And Adolescent Program,Long Beach,CA,71050,90806,33.79328386,-118.1899081,2010/11/01 11:50:56+00,6503966.84660447,1747205.96387023,General Mental Health Program
-118.189908155657,33.7932838271544,62950,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Long Beach Mental Health Services,Long Beach,CA,70473,90806,33.79328386,-118.1899081,2010/11/01 11:50:56+00,6503966.84660447,1747205.96387023,General Mental Health Program
-118.193490056714,33.8540009670507,793,Health and Mental Health,Mental Health Programs,American Health Services - El Dorado Community Service Centers - West County Long Beach,Long Beach,CA,996,90805,33.854001,-118.19349,2013/06/01 11:50:56+00,6502921.02258064,1769304.56501414,General Mental Health Program
-118.133654155938,33.7829394774755,62788,Health and Mental Health,Mental Health Programs,Childnet Behavioral Health,Long Beach,CA,70405,90804,33.78293951,-118.1336541,2010/11/01 11:50:56+00,6521054.58047356,1743413.8599059,General Mental Health Program
-118.192428056268,33.769171967502,913,Health and Mental Health,Mental Health Programs,Mental Health America Of Los Angeles,Long Beach,CA,1067,90802,33.769172,-118.192428,2013/06/01 11:50:56+00,6503184.37868123,1738432.44959314,General Mental Health Program
-118.1866587562,33.7683972172559,62360,Health and Mental Health,Mental Health Programs,Alma Family Services - Long Beach Office,Long Beach,CA,70201,90802,33.76839725,-118.1866587,2010/11/01 11:50:56+00,6504937.3558183,1738147.18966497,General Mental Health Program
-118.17110185639,33.7971079669767,61874,Health and Mental Health,Mental Health Programs,Brand New Day,Signal Hill ,CA,68342,90755,33.797108,-118.1711018,2013/10/24 14:37:50+00,6509683.49494806,1748587.41058239,General Mental Health Program
-118.264810856521,33.8724247767761,65481,Health and Mental Health,Mental Health Programs,"Greenfields Health Services, Inc.",Carson,CA,71769,90746,33.87242481,-118.2648108,2010/11/01 11:50:56+00,6481283.61670855,1776058.78805423,General Mental Health Program
-118.307462055479,33.7380669676096,108,Health and Mental Health,Mental Health Programs,Providence Little Company Of Mary Medical Center - Recovery Center,San Pedro,CA,591,90732,33.738067,-118.307462,2017/10/31 16:49:05+00,6468186.77347971,1727199.41005139,General Mental Health Program
-118.280823255966,33.7379853673548,62954,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - San Pedro Mental Health Center,San Pedro,CA,70474,90731,33.7379854,-118.2808232,2010/11/01 11:50:56+00,6476286.17296331,1727146.01219231,General Mental Health Program
-118.280597055575,33.7356089672273,844,Health and Mental Health,Mental Health Programs,Harbor View House,San Pedro,CA,1023,90731,33.735609,-118.280597,2013/06/01 11:50:56+00,6476352.53470722,1726280.97914548,General Mental Health Program
-118.289833256383,33.7386517772952,63516,Health and Mental Health,Mental Health Programs,Harbor Community Clinic,San Pedro,CA,70724,90731,33.73865181,-118.2898332,2010/11/01 11:50:56+00,6473547.39333589,1727396.31418514,General Mental Health Program
-118.072321056254,33.8340099675009,806,Health and Mental Health,Mental Health Programs,American Health Services - El Dorado Community Service Centers - Hawaiian Gardens,Hawaiian Gardens,CA,1001,90716,33.83401,-118.072321,2013/06/01 11:50:56+00,6539706.28365564,1761980.68957005,General Mental Health Program
-118.148691636363,33.859869567224,283,Health and Mental Health,Mental Health Programs,Lakewood Regional Medical Center,Lakewood,CA,698,90712,33.8598696,-118.14869158,2016/01/25 12:58:18+00,6516526.3011443,1771417.14116956,General Mental Health Program
-118.120678456259,33.8818442770241,65320,Health and Mental Health,Mental Health Programs,Masada Homes - Bellflower Office,Bellflower,CA,71669,90706,33.88184431,-118.1206784,2010/11/01 11:50:56+00,6525040.93765831,1779402.87355764,General Mental Health Program
-118.09785335661,33.8724842670133,62813,Health and Mental Health,Mental Health Programs,Asian Pacific Counseling And Treatment Centers - Cerritos,Cerritos,CA,70419,90703,33.8724843,-118.0978533,2010/11/01 11:50:56+00,6531965.69907121,1775989.01030664,General Mental Health Program
-118.102987256945,33.8843223368517,62555,Health and Mental Health,Mental Health Programs,College Hospital,Cerritos,CA,70281,90703,33.88432237,-118.1029872,2010/11/01 11:50:56+00,6530411.65165439,1780298.72445622,General Mental Health Program
-118.101220856615,33.8587571769621,63640,Health and Mental Health,Mental Health Programs,Community Family Guidance Center,Cerritos,CA,70780,90703,33.85875721,-118.1012208,2010/11/01 11:50:56+00,6530938.42094205,1770994.39890482,General Mental Health Program
-118.099443356519,33.8700469272959,63796,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - American Indian Counseling Center,Cerritos,CA,70839,90703,33.87004696,-118.0994433,2010/11/01 11:50:56+00,6531482.15673122,1775102.47697473,General Mental Health Program
-118.090624856679,33.9344694071669,62202,Health and Mental Health,Mental Health Programs,Low Cost Community Counseling Center,Santa Fe Springs,CA,70009,90670,33.93446944,-118.0906248,2010/11/01 11:50:56+00,6534180.33965506,1798544.77982756,General Mental Health Program
-118.082804056935,33.947103997361,62246,Health and Mental Health,Mental Health Programs,Pacific Clinics - El Camino,Santa Fe Springs,CA,70022,90670,33.94710403,-118.082804,2010/11/01 11:50:56+00,6536556.47630697,1803140.73815531,General Mental Health Program
-118.083070956055,33.9461807369012,62249,Health and Mental Health,Mental Health Programs,Pacific Clinics - Centro Familiar,Santa Fe Springs,CA,70023,90670,33.94618077,-118.0830709,2010/11/01 11:50:56+00,6536475.25009146,1802804.81034948,General Mental Health Program
-118.096110256731,34.0069391570674,63613,Health and Mental Health,Mental Health Programs,American Health Services - El Dorado Community Service Centers - Tavarua,Pico Rivera,CA,70770,90660,34.00693919,-118.0961102,2016/02/03 14:06:28+00,6532541.62278813,1824919.59617232,General Mental Health Program
-118.082132756348,34.0009241271452,65352,Health and Mental Health,Mental Health Programs,Alma Family Services - Pico Rivera Office,Pico Rivera,CA,71692,90660,34.00092416,-118.0821327,2010/11/01 11:50:56+00,6536776.07987039,1822726.84891739,General Mental Health Program
-118.082132756348,34.0009241271452,62356,Health and Mental Health,Mental Health Programs,Alma Family Services,Pico Rivera,CA,70200,90660,34.00092416,-118.0821327,2010/11/01 11:50:56+00,6536776.07987039,1822726.84891739,General Mental Health Program
-118.108528056128,34.0100830672057,65679,Health and Mental Health,Mental Health Programs,New Choices Counseling Center,Montebello,CA,71878,90640,34.0100831,-118.108528,2010/11/01 11:50:56+00,6528779.32092956,1826067.55909948,General Mental Health Program
-117.953270056738,33.9292519669858,64349,Health and Mental Health,Mental Health Programs,"Gary Center, The",La Habra,CA,71131,90631,33.929252,-117.95327,2010/11/01 11:50:56+00,6575846.22351472,1796636.94177973,General Mental Health Program
-118.026835156338,33.8098271474034,63495,Health and Mental Health,Mental Health Programs,Orange County Deaf Equal Access Foundation,Cypress,CA,70715,90630,33.80982718,-118.0268351,2010/11/01 11:50:56+00,6553518.10347289,1753173.11040048,General Mental Health Program
-118.037722456366,33.9805867670792,63717,Health and Mental Health,Mental Health Programs,Center For Integrated Family And Health Services - Whittier,Whittier,CA,70802,90601,33.9805868,-118.0377224,2010/11/01 11:50:56+00,6550233.97093356,1815317.63801406,General Mental Health Program
-118.344242055769,33.810338967598,1357,Health and Mental Health,Mental Health Programs,Del Amo Behavioral Health System Of Southern California,Torrance,CA,1293,90505,33.810339,-118.344242,2013/06/01 11:50:56+00,6457093.96167588,1753537.35475072,General Mental Health Program
-118.350221955927,33.8246719273667,62324,Health and Mental Health,Mental Health Programs,Center For The Partially Sighted - South Bay Office,Torrance,CA,70164,90503,33.82467196,-118.3502219,2010/11/01 11:50:56+00,6455295.52465597,1758759.74358414,General Mental Health Program
-118.355626555484,33.8363488071559,64359,Health and Mental Health,Mental Health Programs,Harbor Resource And Assistive Technology Center,Torrance,CA,71133,90503,33.83634884,-118.3556265,2015/03/11 11:26:23+00,6453668.99739721,1763015.00114973,General Mental Health Program
-118.352720056262,33.8313189671322,401,Health and Mental Health,Mental Health Programs,1736 Family Crisis Center - South Bay Community Service Center,Torrance,CA,787,90503,33.831319,-118.35272,2017/10/30 15:07:51+00,6454545.25450297,1761181.41328147,General Mental Health Program
-118.290303555786,33.8522077772558,62543,Health and Mental Health,Mental Health Programs,Children's Institute Inc - Torrance Office,Torrance,CA,70277,90502,33.85220781,-118.2903035,2010/11/01 11:50:56+00,6473523.75263514,1768722.72037731,General Mental Health Program
-118.29891745637,33.8298178370728,64630,Health and Mental Health,Mental Health Programs,Project Abc,Torrance,CA,71276,90502,33.82981787,-118.2989174,2010/11/01 11:50:56+00,6470884.03941064,1760582.14971623,General Mental Health Program
-118.315949056193,33.8326087075163,62816,Health and Mental Health,Mental Health Programs,South Bay Children's Health Center - Child Guidance Clinic,Torrance,CA,70420,90501,33.83260874,-118.315949,2010/11/01 11:50:56+00,6465714.46215139,1761613.63584223,General Mental Health Program
-118.449381355726,34.0230513867697,883,Health and Mental Health,Mental Health Programs,Step Up On Second - Full Service Partnership Transitional Age Youth Program,Santa Monica,CA,1054,90405,34.02305142,-118.4493813,2013/06/01 11:50:56+00,6425500.23450914,1831073.61896923,General Mental Health Program
-118.483963155387,34.0214781567826,62629,Health and Mental Health,Mental Health Programs,Family Service Of Santa Monica,Santa Monica,CA,70306,90404,34.02147819,-118.4839631,2010/11/01 11:50:56+00,6415018.68887122,1830549.74567315,General Mental Health Program
-118.472015755332,34.040861756583,64619,Health and Mental Health,Mental Health Programs,La Vie Counseling Center - Santa Monica,Santa Monica,CA,71269,90403,34.04086179,-118.4720157,2010/11/01 11:50:56+00,6418672.11594756,1837586.52884364,General Mental Health Program
-118.498160055306,34.0153759666309,884,Health and Mental Health,Mental Health Programs,Step Up On Second,Santa Monica,CA,1055,90401,34.015376,-118.49816,2013/06/01 11:50:56+00,6410705.73981997,1828350.0797969,General Mental Health Program
-118.494890055602,34.0159819668087,890,Health and Mental Health,Mental Health Programs,Alcohol Drug Council - High Gain Project,Santa Monica,CA,1059,90401,34.015982,-118.49489,2013/06/01 11:50:56+00,6411697.77261281,1828565.71781707,General Mental Health Program
-118.354001055616,33.9451519668196,812,Health and Mental Health,Mental Health Programs,American Health Services - El Dorado Community Service Centers - Inglewood,Inglewood,CA,1003,90304,33.945152,-118.354001,2013/06/01 11:50:56+00,6454302.09586856,1802609.0682869,General Mental Health Program
-118.353429755488,33.9640587671073,61816,Health and Mental Health,Mental Health Programs,Didi Hirsch Inglewood Center,Inglewood,CA,68280,90301,33.9640588,-118.3534297,2013/08/21 13:53:45+00,6454499.56266522,1809489.01056373,General Mental Health Program
-118.344302756265,33.9662824569662,62963,Health and Mental Health,Mental Health Programs,Inglewood Center - Didi Hirsch,Inglewood,CA,70479,90301,33.96628249,-118.3443027,2010/11/01 11:50:56+00,6457269.91079906,1810288.64872822,General Mental Health Program
-118.353759855949,33.964287996629,64600,Health and Mental Health,Mental Health Programs,Idom Industries Inc.,Inglewood,CA,71260,90301,33.96428803,-118.3537598,2010/11/01 11:50:56+00,6454399.76004331,1809572.78369014,General Mental Health Program
-118.350436055709,33.9578288665502,61882,Health and Mental Health,Mental Health Programs,"Crawford Ministries, Inc.",Inglewood,CA,68350,90301,33.9578289,-118.350436,2013/08/21 16:19:04+00,6455399.43684971,1807218.65125932,General Mental Health Program
-118.464143055912,33.9993599667525,796,Health and Mental Health,Mental Health Programs,American Health Services - El Dorado Community Service Centers - Venice,Venice,CA,997,90291,33.99936,-118.464143,2013/06/01 11:50:56+00,6420987.41118573,1822472.2490329,General Mental Health Program
-118.378890655392,33.8520132467881,873,Health and Mental Health,Mental Health Programs,Beach Cities Health District Community Care Services Department,Redondo Beach,CA,1051,90277,33.85201328,-118.3788906,2013/06/01 11:50:56+00,6446625.36975221,1768741.4627939,General Mental Health Program
-118.20310805654,33.9298439669363,65740,Health and Mental Health,Mental Health Programs,St. Francis Medical Center  ,Lynwood,CA,72050,90262,33.929844,-118.203108,2013/08/21 11:23:29+00,6500056.48631497,1796911.33427556,General Mental Health Program
-118.203320556029,33.9294917475696,1375,Health and Mental Health,Mental Health Programs,St. Francis Medical Center,Lynwood,CA,1303,90262,33.92949178,-118.2033205,2016/01/27 16:55:36+00,6499991.76433155,1796783.28433481,General Mental Health Program
-118.225448056675,33.9232989666981,311,Health and Mental Health,Mental Health Programs,Shields For Families Inc - Eden,Lynwood,CA,712,90262,33.923299,-118.225448,2013/06/01 11:50:56+00,6493274.20230739,1794543.91381356,General Mental Health Program
-118.225098056542,33.9800888670734,64689,Health and Mental Health,Mental Health Programs,West Advisory Christian Counseling Center,Huntington Park,CA,71372,90255,33.9800889,-118.225098,2010/11/01 11:50:56+00,6493426.66558513,1815210.70548515,General Mental Health Program
-118.224114956407,33.9839417767144,62431,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - San Antonio Mental Health Center,Huntington Park,CA,70222,90255,33.98394181,-118.2241149,2010/11/01 11:50:56+00,6493727.84083581,1816612.19054306,General Mental Health Program
-118.342601356444,33.9053150072432,64259,Health and Mental Health,Mental Health Programs,Arts And Services For Disabled Inc - Encouraging Personal Independence,Hawthorne,CA,71070,90250,33.90531504,-118.3426013,2010/11/01 11:50:56+00,6457710.18977414,1788099.60353948,General Mental Health Program
-118.31896865627,33.9169167475166,62505,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - South Bay Mental Health Services,Hawthorne,CA,70255,90250,33.91691678,-118.3189686,2010/11/01 11:50:56+00,6464894.75217664,1792298.12368573,General Mental Health Program
-118.352527055564,33.9289721671834,888,Health and Mental Health,Mental Health Programs,A Home For Us Foundation Inc - Counseling Satellite,Hawthorne,CA,1058,90250,33.9289722,-118.352527,2013/06/01 11:50:56+00,6454728.50676113,1796719.34515823,General Mental Health Program
-118.352222056511,33.9119389673584,187,Health and Mental Health,Mental Health Programs,Los Angeles Metropolitan Medical Center - Hawthorne Psychiatric Campus,Hawthorne,CA,640,90250,33.911939,-118.352222,2013/06/01 11:50:56+00,6454799.30944106,1790520.29062723,General Mental Health Program
-118.340347656332,33.9021843774385,64260,Health and Mental Health,Mental Health Programs,Arts And Services For Disabled Inc - Cultural Education Center For The Arts,Hawthorne,CA,71071,90250,33.90218441,-118.3403476,2010/11/01 11:50:56+00,6458390.20022513,1786957.97786997,General Mental Health Program
-118.284576455656,33.892859077483,64369,Health and Mental Health,Mental Health Programs,Alafia Mental Health Institute - Gardena,Gardena,CA,71137,90248,33.89285911,-118.2845764,2010/11/01 11:50:56+00,6475304.58437531,1783511.68751848,General Mental Health Program
-118.303890056453,33.9028699675517,1183,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Coastal Asian Pacific Islander Family Mental Health Clinic,Gardena,CA,1218,90247,33.90287,-118.30389,2013/06/01 11:50:56+00,6469454.15447514,1787172.02599831,General Mental Health Program
-118.311639256366,33.8788072174753,64258,Health and Mental Health,Mental Health Programs,Arts And Services For Disabled Inc - Therapeutic Arts Program Ii,Gardena,CA,71069,90247,33.87880725,-118.3116392,2010/11/01 11:50:56+00,6467075.4984713,1778422.26265797,General Mental Health Program
-118.132942056525,33.9168909671641,329,Health and Mental Health,Mental Health Programs,Los Angeles County Probation Department - Juvenile Institutions - Residential Treatment Services Bureau,Downey,CA,723,90242,33.916891,-118.132942,2013/06/01 11:50:56+00,6521335.44933438,1792161.86936507,General Mental Health Program
-118.157998756855,33.9290994170632,1192,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Health Services - Rancho Los Amigos National Rehabilitation Center - Communication Disorders Department,Downey,CA,1224,90242,33.92909945,-118.1579987,2013/06/01 11:50:56+00,6513740.18302889,1796615.7968089,General Mental Health Program
-118.134304956876,33.9375216868555,63643,Health and Mental Health,Mental Health Programs,Community Family Guidance Center - Downey,Downey,CA,70781,90241,33.93752172,-118.1343049,2010/11/01 11:50:56+00,6520931.97409147,1799670.39535847,General Mental Health Program
-118.412502356067,34.0087931464224,62958,Health and Mental Health,Mental Health Programs,Culver-Palms Center - Didi Hirsch,Culver City,CA,70476,90232,34.00879318,-118.4125023,2010/11/01 11:50:56+00,6436653.83260871,1825836.89223798,General Mental Health Program
-118.379546856276,33.9895286068113,65609,Health and Mental Health,Mental Health Programs,Kohan International Foundation - Kohan Foundation Counseling Centers,Culver City,CA,71830,90230,33.98952864,-118.3795468,2010/11/01 11:50:56+00,6446615.08860481,1818786.83055073,General Mental Health Program
-118.384636055938,33.9886129669276,1111,Health and Mental Health,Mental Health Programs,Antioch University Counseling Center,Culver City,CA,1160,90230,33.988613,-118.384636,2013/06/01 11:50:56+00,6445071.08874005,1818459.47687472,General Mental Health Program
-118.207572356538,33.9050613768415,64500,Health and Mental Health,Mental Health Programs,Clear Path Counseling Center,Compton,CA,71205,90221,33.90506141,-118.2075723,2010/11/01 11:50:56+00,6498683.59601614,1787895.17022131,General Mental Health Program
-118.212997856116,33.8962991675824,61836,Health and Mental Health,Mental Health Programs,Compton Mental Health Center,Compton,CA,68293,90221,33.8962992,-118.2129978,2013/09/10 15:59:16+00,6497030.50188139,1784709.84883606,General Mental Health Program
-118.207198256455,33.9048670676163,65810,Health and Mental Health,Mental Health Programs,Shields For Families Inc. - Tamar Village,Compton,CA,72322,90221,33.9048671,-118.2071982,2013/08/14 08:21:34+00,6498796.96882088,1787824.22252856,General Mental Health Program
