X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.265431055826,34.0072094273133,63761,211,,Health and Mental Health,Mental Health Programs,,,Kedren Community Mental Health Center,4211 Avalon Blvd,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Service/Intake and Administration (323) 233-0425,  TDD (323) 233-0344",,,,70820,"The center provides inpatient mental health services, and mental health services for people of all ages who live, primarily, in the South Central and Southeast areas of Los Angeles.",90011,http://egis3.lacounty.gov/lms/?p=70820,publish,34.00720946,-118.265431,2010/11/01 11:50:56+00,,,6481224.87240347,1825110.23916373
-118.385743356444,34.1868413563972,63763,211,,Health and Mental Health,Mental Health Programs,,,San Fernando Valley Community Mental Health Center - Macdonald Carey East Valley Mental Health,11631 Victory Blvd,Suite 203,North Hollywood,CA,"Monday through Friday, 9:00am to 5:00pm. ",MacDonald Carey Mntl Hlth Ctr Service/Intake (818) 908-3855,www.movinglivesforward.org,,,70824,"The center provides mental health services, residential mental health services, welfare-to-work support services and shelter for children, age 0 to 15; transitional age youth, age 16 to 25; adults, age 26 to 59; older adults over 60; and families who live in the San Fernando Valley (SPA 2).",91606,http://egis3.lacounty.gov/lms/?p=70824,publish,34.18684139,-118.3857433,2010/11/01 11:50:56+00,,,6445012.25782096,1890599.32439265
-118.452209155942,34.1793473264135,63767,211,,Health and Mental Health,Mental Health Programs,,,San Fernando Valley Community Mental Health Center - Cornerstone,14660 Oxnard St,,Van Nuys,CA,"Monday through Sunday, 7:30am to 9:00pm. ",Cornerstone/Homeless Programs Service/Intake (818) 901-4836,www.movinglivesforward.org,,,70825,"The center provides mental health services, residential mental health services, welfare-to-work support services and shelter for children, age 0 to 15; transitional age youth, age 16 to 25; adults, age 26 to 59; older adults over 60; and families who live in the San Fernando Valley (SPA 2).",91411,http://egis3.lacounty.gov/lms/?p=70825,publish,34.17934736,-118.4522091,2010/11/01 11:50:56+00,,,6424899.25506805,1887955.92252722
-118.455029855966,34.2798613264108,63768,211,,Health and Mental Health,Mental Health Programs,,,San Fernando Valley Community Mental Health Center - North Valley Youth And Family Center,11565 Laurel Canyon Blvd,Suite 116,Mission Hills,CA,"Monday through Thursday, 8:00am to 7:00pm; Friday, 8:00am to 5:00pm. ",Service/Intake (818) 361-5030,www.movinglivesforward.org,,,70826,"The center provides mental health services, residential mental health services, welfare-to-work support services and shelter for children, age 0 to 15; transitional age youth, age 16 to 25; adults, age 26 to 59; older adults over 60; and families who live in the San Fernando Valley (SPA 2).",91345,http://egis3.lacounty.gov/lms/?p=70826,publish,34.27986136,-118.4550298,2010/11/01 11:50:56+00,,,6424211.7239628,1924538.26438865
-118.450093756349,34.2006190863031,63770,211,,Health and Mental Health,Mental Health Programs,,,San Fernando Valley Community Mental Health Center - Center For Family Living,14545 W Sherman Cir,,Van Nuys,CA,"Monday through Thursday, 8:30am to 4:30pm; Friday, 8:30am to 4:00pm. ",Service/Intake and Administration (818) 901-4854,www.movinglivesforward.org,,,70827,"The center provides mental health services, residential mental health services, welfare-to-work support services and shelter for children, age 0 to 15; transitional age youth, age 16 to 25; adults, age 26 to 59; older adults over 60; and families who live in the San Fernando Valley (SPA 2).",91405,http://egis3.lacounty.gov/lms/?p=70827,publish,34.20061912,-118.4500937,2010/11/01 11:50:56+00,,,6425573.71828605,1895694.15147331
-118.431446556036,34.1852821467493,63778,211,,Health and Mental Health,Mental Health Programs,,,San Fernando Valley Community Mental Health Center - East Valley Youth And Family Center,6305 Woodman Ave,,Van Nuys,CA,"Monday through Friday, 8:00am to 5:00pm. ","Children's Systems of Care FAX (818) 908-0123, Children's Programs Service/Intake (818) 908-4990, Therapeutic Behavioral Services (TBS) Service/Intake (818) 909-3380, TBS FAX (818) 909-3383, Children's FSP/Wraparound Service/Intake (818) 908-4999",www.movinglivesforward.org,,,70829,"The center provides mental health services, residential mental health services, welfare-to-work support services and shelter for children, age 0 to 15; transitional age youth, age 16 to 25; adults, age 26 to 59; older adults over 60; and families who live in the San Fernando Valley (SPA 2).",91401,http://egis3.lacounty.gov/lms/?p=70829,publish,34.18528218,-118.4314465,2010/11/01 11:50:56+00,,,6431188.15390755,1890088.08886656
-118.099443356519,33.8700469272959,63796,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - American Indian Counseling Center,17707 Studebaker Rd,#208,Cerritos,CA,"Monday through Friday, 8:00am to 6:00pm. ",Service/Intake (562) 402-0677,,,,70839,The center provides mental health services for Native Americans of all ages.,90703,http://egis3.lacounty.gov/lms/?p=70839,publish,33.87004696,-118.0994433,2010/11/01 11:50:56+00,,,6531482.15673122,1775102.47697473
-118.213188356097,33.8965269575714,63823,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Compton Mental Health Center,921 E Compton Blvd,1st Fl.,Compton,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake (310) 668-6990, Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Service/Intake (310) 668-6800",,,,70857,"The center provides employment services and mental health services for adults with mental/emotional disturbance, who live in Compton, Huntington Park, Lynwood, Maywood, Paramount, South Gate, Vernon, and parts of Carson.",90221,http://egis3.lacounty.gov/lms/?p=70857,publish,33.89652699,-118.2131883,2010/11/01 11:50:56+00,,,6496972.86551373,1784792.86933932
-118.445581656079,34.1953756565839,63998,211,,Health and Mental Health,Mental Health Programs,,,Pacs San Fernando Valley Office,6851 Lennox Ave,Suite 400,Van Nuys,CA,"Monday through Friday, 9:00am to 6:00pm. ","FAX (818) 989-9217,  Service/Intake (818) 989-9214",www.pacsla.org,,,70933,"The agency provides family life education, mental health services, welfare-to-work support services and youth services for people in the Coastal area and in the San Fernando Valley.",91405,http://egis3.lacounty.gov/lms/?p=70933,publish,34.19537569,-118.4455816,2010/11/01 11:50:56+00,,,6426929.59221472,1893779.91284773
-117.938657357145,34.0735224967185,64057,211,,Health and Mental Health,Mental Health Programs,,,Pacific Clinics - Assertive Community Treatment - West Covina,1517 W Garvey Ave N,,West Covina,CA,"Monday through Friday, 9:00am to 5:00pm. ","FAX (626) 962-4471,  Service/Intake (626) 962-6061",www.pacificclinics.org,,,70949,The program provides mental health services for people in Los Angeles County.,91790,http://egis3.lacounty.gov/lms/?p=70949,publish,34.07352253,-117.9386573,2010/11/01 11:50:56+00,,,6580247.05001488,1849142.32922281
-117.737259157265,34.0956215470346,64058,211,,Health and Mental Health,Mental Health Programs,,,Pacific Clinics - Assertive Community Treatment - Pomona,790 E Bonita Ave,,Pomona,CA,"Monday through Friday, 9:00am to 5:00pm. ","Service/Intake (909) 625-7207,  FAX (909) 626-1524",www.pacificclinics.org,,,70950,The program provides mental health services for people in Los Angeles County.,91767,http://egis3.lacounty.gov/lms/?p=70950,publish,34.09562158,-117.7372591,2010/11/01 11:50:56+00,,,6641216.38345656,1857282.88971332
-118.30380475576,34.0636999169895,64077,211,,Health and Mental Health,Mental Health Programs,,,"Korean Health, Education, Information And Research Center",3727 W 6Th St,Suite 230,Los Angeles,CA,"Monday through Friday, 8:30am to 5:30pm. ","FAX (213) 637-1075,  Service/Intake and Administration (213) 637-1080",www.lakheir.org,,,70963,"The agency provides adult day care, advocacy, health services and services for older adults primarily for the Korean community in the Koreatown area of Los Angeles.",90020,http://egis3.lacounty.gov/lms/?p=70963,publish,34.06369995,-118.3038047,2010/11/01 11:50:56+00,,,6469656.93654989,1845701.08184023
-118.552142755414,34.1867830365876,64091,211,,Health and Mental Health,Mental Health Programs,,,Valley Coordinated Children's Services,19231 Victory Blvd,"Victory-Tampa Medical Square, Suite 110",Reseda,CA,"Monday through Friday, 8:00am to 5:00pm. ","FAX (818) 654-1956,  Service/Intake and Administration (818) 708-4500",,,,70969,The agency provides mental health services for youth ages 17 and younger who live in the San Fernando Valley.,91335,http://egis3.lacounty.gov/lms/?p=70969,publish,34.18678307,-118.5521427,2010/11/01 11:50:56+00,,,6394689.3834013,1890812.87186581
-118.601371156214,34.2027358060868,64096,211,,Health and Mental Health,Mental Health Programs,,,Child Development Institute - Early Learning Center - Canoga Park,7260 Owensmouth Ave,,Canoga Park,CA,"Tuesday and Thursday, 9:00am to 2:00pm; Wednesday, 9:00am to 6:00pm; and Saturday, 9:00am to 4:00pm. ","FAX (818) 712-9435,  Service/Intake and Administration (818) 712-0453",www.cdikids.org,,,70972,The agency provides education services and services for people with developmental disabilities in Los Angeles County.,91303,http://egis3.lacounty.gov/lms/?p=70972,publish,34.20273584,-118.6013711,2010/11/01 11:50:56+00,,,6379836.45969513,1896703.69341747
-117.942107956626,34.0678394170171,64104,211,,Health and Mental Health,Mental Health Programs,,,Services Center For Independent Living Pomona And East San Gabriel Valley - West Covina,1520 W Cameron Ave,#160,West Covina,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake (800) 491-6722,  Service/Intake (626) 337-8868",www.scil-ilc.org,,,70973,The agency provides services for people with disabilities of all ages who live in the Pomona and East San Gabriel Valley areas.,91790,http://egis3.lacounty.gov/lms/?p=70973,publish,34.06783945,-117.9421079,2010/11/01 11:50:56+00,,,6579203.27880847,1847073.5282423
-117.863711956695,34.072777597102,64127,211,,Health and Mental Health,Mental Health Programs,,,Shuster Family Counseling Services,1274 Center Court Dr,Suite 112,Covina,CA,"Monday through Friday, 9:00am to 9:00pm; Saturday, 9:00am to 5:00pm; and for emergencies, Sunday, 8:00am to 5:00pm.  An answering service is available and staff are on-call after-hours. ","FAX (626) 915-6503,  Service/Intake (626) 915-1681",,,,70985,"The agency provides counseling for people of all ages who live in Azusa, Baldwin Park, City of Industry, Covina, Diamond Bar, Duarte, El Monte, Glendora, Irwindale, La Puente, Monrovia, Montebello, Monterey Park, Pomona, San Dimas, Walnut and West Covina.",91724,http://egis3.lacounty.gov/lms/?p=70985,publish,34.07277763,-117.8637119,2010/11/01 11:50:56+00,,,6602943.5042938,1848893.55937915
-117.914631056713,34.049510187052,64199,211,,Health and Mental Health,Mental Health Programs,,,San Gabriel / Pomona Parents Place Family Resource And Empowerment Center,1500 S Hyacinth Ave,Suite B,West Covina,CA,"Monday through Friday, 9:00am to 4:00pm. ","Hotline/Talkline/Warmline (626) 919-1619,  FAX (626) 919-2784,  Service/Intake and Administration (626) 919-1091,  Hotline/Talkline/Warmline (800) 422-2022",www.parentsplacefrc.com,,,71049,The program provides family support services for parents of children with developmental disabilities living in the San Gabriel Valley.,91791,http://egis3.lacounty.gov/lms/?p=71049,publish,34.04951022,-117.914631,2015/03/11 11:18:38+00,,,6587530.47737713,1840409.09997015
-118.189908155657,33.7932838271544,64204,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Long Beach Child And Adolescent Program,240 E 20Th St,,Long Beach,CA,"Monday, Tuesday and Thursday, 8:00am to 6:00pm; Wednesday, 8:00am to 7:00pm; Friday, 8:00am to 5:00pm. ","Service/Intake and Administration (562) 599-9272,  Service/Intake and Administration (562) 599-9271,  Service/Intake and Administration (562) 599-9273,  Service/Intake and Administration (562) 599-9274,  FAX (562) 218-4076",dmh.lacounty.gov,,,71050,"The agency provides outpatient mental health services to youth, age 18 and younger, who live in Long Beach.",90806,http://egis3.lacounty.gov/lms/?p=71050,publish,33.79328386,-118.1899081,2010/11/01 11:50:56+00,,,6503966.84660447,1747205.96387023
-118.102260957606,34.5801306160327,64211,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Palmdale Mental Health Center,1529 E Palmdale Blvd,Suite 150,Palmdale,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Emergency (800) 854-7771,  Service/Intake and Administration (661) 575-1800",,,,71053,"The center provides mental health services for adults with chronic and persistent mental health disorder, who live in the Los Angeles County portion of the South Antelope Valley.",93550,http://egis3.lacounty.gov/lms/?p=71053,publish,34.58013065,-118.1022609,2010/11/01 11:50:56+00,,,6530889.69728622,2033517.13665356
-118.376717556044,34.0570138163869,64215,211,,Health and Mental Health,Mental Health Programs,,,"Behavioral Management Group, Inc. - Los Angeles Office",8512 Whitworth Dr,,Los Angeles,CA,"Wednesday, 9:00am to 5:00pm. ",To Make Appointments Service/Intake (818) 718-7100,www.bmgprograms.com,,,71055,The agency provides counseling services for court referred individuals.,90035,http://egis3.lacounty.gov/lms/?p=71055,publish,34.05701385,-118.3767175,2010/11/01 11:50:56+00,,,6447564.79602297,1843342.65053348
-118.137935056628,34.1535719565292,64225,211,,Health and Mental Health,Mental Health Programs,,,Heritage Clinic And The Community Assistance Program For Seniors,447 N El  Molino Ave,,Pasadena,CA,"Monday through Friday, 8:30am to 5:30pm. ","FAX (626) 577-8978,  Service/Intake and Administration (626) 577-8480",www.centerforagingresources.org/,,,71059,The center provides services for older adults and their families and professional education for people who provide services to older adults.,91101,http://egis3.lacounty.gov/lms/?p=71059,publish,34.15357199,-118.137935,2010/11/01 11:50:56+00,,,6519938.75560547,1878296.7791159
-118.1490081574,34.6315964555378,64231,211,,Health and Mental Health,Mental Health Programs,,,Heritage Clinic - Palmdale,1037 W Ave N,Suite 205,Palmdale,CA,"Monday through Friday, 8:30am to 5:30pm. ","Service/Intake and Administration (661) 575-9365,  FAX (661) 575-9502",www.centerforagingresources.org/,,,71060,The center provides services for older adults and their families and professional education for people who provide services to older adults.,93551,http://egis3.lacounty.gov/lms/?p=71060,publish,34.63159649,-118.1490081,2010/11/01 11:50:56+00,,,6516846.52196056,2052264.49614039
-118.278940656413,34.0716974571264,64236,211,,Health and Mental Health,Mental Health Programs,,,Heritage Clinic - Los Angeles,155 N Occidental Blvd,Suite 243,Los Angeles,CA,"Monday through Friday, 8:30am to 5:30pm. ","Service/Intake and Administration (213) 382-4000,  FAX (213) 382-4494",www.centerforagingresources.org/,,,71061,The center provides services for older adults and their families and professional education for people who provide services to older adults.,90026,http://egis3.lacounty.gov/lms/?p=71061,publish,34.07169749,-118.2789406,2010/11/01 11:50:56+00,,,6477195.58781114,1848589.70007873
-118.211629756339,34.0632171668743,64249,211,,Health and Mental Health,Mental Health Programs,,,Violence Intervention Program - Community Mental Health Center,1721 Griffin Ave,,Los Angeles,CA,"Monday through Friday, 8:30am to 7:00pm ","Service/Intake and Administration (323) 221-4134,  FAX (323) 221-4231, After Hours - Children Service/Intake (323) 226-3601, After Hours - Adults Service/Intake (323) 226-3061",www.violenceinterventionprogram.org,,,71067,"The agency provides adult protective services, child abuse services, domestic violence services, health services for foster children, and mental health services for victims of child abuse/neglect, domestic violence, sexual assault, elder abuse and dependent adult abuse in Los Angeles County.",90031,http://egis3.lacounty.gov/lms/?p=71067,publish,34.0632172,-118.2116297,2010/11/01 11:50:56+00,,,6497573.57756689,1845453.82446073
-118.311639256366,33.8788072174753,64258,211,,Health and Mental Health,Mental Health Programs,,,Arts And Services For Disabled Inc - Therapeutic Arts Program Ii,1903 W 169Th St,,Gardena,CA,"Monday through Friday, 8:30am to 3:30pm. ",Service/Intake (310) 527-7717,www.artsandservices.com,,,71069,"The agency provides counseling services to residents in 90808, 90247 and 90250.",90247,http://egis3.lacounty.gov/lms/?p=71069,publish,33.87880725,-118.3116392,2010/11/01 11:50:56+00,,,6467075.4984713,1778422.26265797
-118.342601356444,33.9053150072432,64259,211,,Health and Mental Health,Mental Health Programs,,,Arts And Services For Disabled Inc - Encouraging Personal Independence,3926 W 139Th St,,Hawthorne,CA,"Monday through Friday, 8:30am to 3:30pm ",Service/Intake (310) 978-1254,www.artsandservices.com,,,71070,"The agency provides counseling services to residents in 90808, 90247 and 90250.",90250,http://egis3.lacounty.gov/lms/?p=71070,publish,33.90531504,-118.3426013,2010/11/01 11:50:56+00,,,6457710.18977414,1788099.60353948
-118.340347656332,33.9021843774385,64260,211,,Health and Mental Health,Mental Health Programs,,,Arts And Services For Disabled Inc - Cultural Education Center For The Arts,3827 W Rosecrans Ave,,Hawthorne,CA,"Monday through Friday, 8:30am to 3:30pm ",Service/Intake (310) 970-9945,www.artsandservices.com,,,71071,"The agency provides counseling services to residents in 90808, 90247 and 90250.",90250,http://egis3.lacounty.gov/lms/?p=71071,publish,33.90218441,-118.3403476,2010/11/01 11:50:56+00,,,6458390.20022513,1786957.97786997
-118.182059156534,33.8187807169647,64342,211,,Health and Mental Health,Mental Health Programs,,,Harbor View Community Services Center,850 E Wardlow Rd,,Long Beach,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake and Administration (562) 981-9392,  FAX (562) 981-2622",www.harborviewcsc.com,,,71122,The agency provides mental health services for youth and their families in the Long Beach area.,90807,http://egis3.lacounty.gov/lms/?p=71122,publish,33.81878075,-118.1820591,2010/11/01 11:50:56+00,,,6506368.56457005,1756480.54505856
-117.953270056738,33.9292519669858,64349,211,,Health and Mental Health,Mental Health Programs,,,"Gary Center, The",341 Hillcrest St,,La Habra,CA,"Counseling:  Monday through Thursday, 8:00am to 9:00pm; and Friday, 8:00am to 4:00pm.  Dental Clinic:  Monday, Wednesday, Thursday, Friday, and Saturday, 8:00am to 4:00pm; and Tuesday, 11:00am to 7:00pm. ","Service/Intake and Administration (562) 691-3263,  FAX (562) 690-5063",garycenter.org/,,,71131,"The agency provides counseling services, dental services, education services and emergency food for individuals in Los Angeles County.",90631,http://egis3.lacounty.gov/lms/?p=71131,publish,33.929252,-117.95327,2010/11/01 11:50:56+00,,,6575846.22351472,1796636.94177973
-118.355626555484,33.8363488071559,64359,211,,Health and Mental Health,Mental Health Programs,,,Harbor Resource And Assistive Technology Center,21231 Hawthorne Blvd,,Torrance,CA,"Monday through Friday, 8:30am to 5:00pm. ","Resource and Assistive Technology Center Service/Intake (310) 543-0691,  FAX (310) 540-8471",www.harborrc.org,,,71133,"The HRC Resource and Assistive Technology Center provides family support and information services for parents of children, from birth to adulthood, who have developmental delays or developmental disabilities.",90503,http://egis3.lacounty.gov/lms/?p=71133,publish,33.83634884,-118.3556265,2015/03/11 11:26:23+00,,,6453668.99739721,1763015.00114973
-118.339155856269,34.0091321968497,64367,211,,Health and Mental Health,Mental Health Programs,,,Alafia Mental Health Institute,3756 Santa Rosalia Dr,Suite 628,Los Angeles,CA,"Monday through Friday, 8:30am to 5:00pm ","Service/Intake and Administration (323) 293-8771,  FAX (323) 293-8780",http://www.cihssinc.org,,,71136,The agency provides mental health services for youth up to age 24 in Los Angeles County.,90008,http://egis3.lacounty.gov/lms/?p=71136,publish,34.00913223,-118.3391558,2018/02/28 13:20:31+00,,,6458883.17692947,1825877.16643564
-118.284576455656,33.892859077483,64369,211,,Health and Mental Health,Mental Health Programs,,,Alafia Mental Health Institute - Gardena,555 W Redondo Beach Blvd,Suite 204,Gardena,CA,"Monday through Friday, 9:00am to 5:00pm. ","Service/Intake (310) 352-6426,  FAX (310) 352-6480",www.cihssinc.org,,,71137,The agency provides mental health services for youth up to age 21 in Los Angeles County.,90248,http://egis3.lacounty.gov/lms/?p=71137,publish,33.89285911,-118.2845764,2010/11/01 11:50:56+00,,,6475304.58437531,1783511.68751848
-118.24772265654,33.9664351770312,64408,211,,Health and Mental Health,Mental Health Programs,,,Tessie Cleveland Community Service Corp.,8019 Compton Ave,,Los Angeles,CA,"Monday through Friday, 8:00am to 8:00pm; Saturday, 9:00am to 5:00pm. ","Service/Intake and Administration (323) 586-7333,  FAX (323) 588-5622",www.tccsc.org,,,71161,The agency provides mental health services for children in South Los Angeles.,90001,http://egis3.lacounty.gov/lms/?p=71161,publish,33.96643521,-118.2477226,2013/08/21 14:47:54+00,,,6486555.26266131,1810257.98573181
-118.577786855752,34.2202615359716,64420,211,,Health and Mental Health,Mental Health Programs,,,Bridges - Primer Paso,20401 Roscoe Blvd,,Canoga Park,CA,Site hours vary. ,"Service/Intake (818) 998-1565,  FAX (818) 280-1880",www.bridgesrehab.org/index.html,,,71164,"The agency provides outpatient mental health services for youth, ages 4 through 21, and residential mental health services for adults in Los Angeles County.",91306,http://egis3.lacounty.gov/lms/?p=71164,publish,34.22026157,-118.5777868,2010/11/01 11:50:56+00,,,6387004.11891621,1903039.69091606
-118.308806055883,34.0409155566772,64425,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles New Life Center Inc,1828 S Western Ave,Suite 21,Los Angeles,CA,"Monday through Friday, 10:00am to 7:00pm. ",Service/Intake and Administration (323) 734-3677,,,,71168,The agency provides counseling services to adolescents and adults who live in Los Angeles County.,90006,http://egis3.lacounty.gov/lms/?p=71168,publish,34.04091559,-118.308806,2010/11/01 11:50:56+00,,,6468116.72342297,1837414.06494972
-118.022876257473,34.151428607152,64452,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles County Department Of Mental Health - Fsp Service Area 3 San Gabriel Valley/Pomona,301 E Foothill Blvd,Suite 100,Arcadia,CA,"Monday through Friday, 8:00 to 5:00pm. After hours messages are returned the next day. ","Adult Navigator - Eugene Marquez Service/Intake and Administration (626) 471-6535, Child Navigator - Victor Sanchez Service/Intake and Administration (626) 455-4606, Service Area 3 Supervisor - Frances Casa-Liese Administrative (626) 455-4668, TAY Navigat",dmh.lacounty.gov,,,71177,The agency provides mental health services for chronically or severely mentally ill persons of all ages in Los Angeles County.,91006,http://egis3.lacounty.gov/lms/?p=71177,publish,34.15142864,-118.0228762,2010/11/01 11:50:56+00,,,6554749.06262514,1877488.93132214
-118.270359856489,34.0472756471966,64465,211,,Health and Mental Health,Mental Health Programs,,,Crystal Hope Medical Services Inc,1300 W Olympic Blvd,Suite 320,Los Angeles,CA,"Monday through Friday, 10:00am to 7:00pm; and Saturday, 9:00am to 12:00pm. ","Service/Intake and Administration (213) 381-5292,  FAX (213) 381-5293,  Administrative (310) 529-3006",,,,71186,"The agency provides mental health and substance abuse services for adults, youths and young adults ages 12 through 21 who live in Los Angeles County.",90015,http://egis3.lacounty.gov/lms/?p=71186,publish,34.04727568,-118.2703598,2010/11/01 11:50:56+00,,,6479770.29788481,1839695.06334047
-118.207572356538,33.9050613768415,64500,211,,Health and Mental Health,Mental Health Programs,,,Clear Path Counseling Center,1315 N Bullis Rd,Suite 8,Compton,CA,"Monday through Friday, 8:30am to 6:00pm. ",Service/Intake and Administration (310) 635-8822,,,,71205,The agency provides counseling services and substance abuse services to youth ages 12 to 17 and adults who live in Los Angeles County.,90221,http://egis3.lacounty.gov/lms/?p=71205,publish,33.90506141,-118.2075723,2010/11/01 11:50:56+00,,,6498683.59601614,1787895.17022131
-118.353759855949,33.964287996629,64600,211,,Health and Mental Health,Mental Health Programs,,,Idom Industries Inc.,171 N La  Brea Ave,Suite 204,Inglewood,CA,"Monday through Friday, 8:00am to 7:00pm; Saturday, 8:00am to 6:00pm; Sunday, 12:00pm to 5:00pm. ","Service/Intake and Administration (310) 671-0023,  FAX (310) 419-9409",www.idomindustries.org,,,71260,The agency provides counseling services for youth and adults in Los Angeles County.,90301,http://egis3.lacounty.gov/lms/?p=71260,publish,33.96428803,-118.3537598,2010/11/01 11:50:56+00,,,6454399.76004331,1809572.78369014
-118.081142456408,34.1574008372477,64615,211,,Health and Mental Health,Mental Health Programs,,,La Vie Counseling Center,650 Sierra Madre Villa Ave,Suite 110,Pasadena,CA,"Office hours are Monday through Friday, 9:00am to 5:00pm. ","Service/Intake and Administration (626) 351-9616, Appointments Service/Intake (800) 483-9591",www.laviecounseling.org,,,71268,The agency provides counseling services for people of all ages who live in Los Angeles County.,91107,http://egis3.lacounty.gov/lms/?p=71268,publish,34.15740087,-118.0811424,2010/11/01 11:50:56+00,,,6537122.20352197,1879671.45451614
-118.472015755332,34.040861756583,64619,211,,Health and Mental Health,Mental Health Programs,,,La Vie Counseling Center - Santa Monica,3201 Wilshire Blvd,Suite 203,Santa Monica,CA,"Hours vary, call for information. ",Appointments Service/Intake (800) 483-9591,www.laviecounseling.org,,,71269,The agency provides counseling services for people of all ages who live in Los Angeles County.,90403,http://egis3.lacounty.gov/lms/?p=71269,publish,34.04086179,-118.4720157,2010/11/01 11:50:56+00,,,6418672.11594756,1837586.52884364
-118.29891745637,33.8298178370728,64630,211,,Health and Mental Health,Mental Health Programs,,,Project Abc,21810 Normandie Ave,,Torrance,CA,"Monday through Friday, 9:00am to 5:00pm. ","Service/Intake (855) 436-1136, Children's Insititute - Eligibility Questions/Parenting Classes Service/Intake (213) 252-6570,  Service/Intake (213) 383-5992,  FAX (310) 783-4676, Children's Hospital - Eligibility Questions for Clinical Svcs. Information (",www.projectabc-la.org,,,71276,"The agency provides administrative services, family life education and mental health services for expectant parents and parents of children from Birth to 5 in Los Angeles County.",90502,http://egis3.lacounty.gov/lms/?p=71276,publish,33.82981787,-118.2989174,2010/11/01 11:50:56+00,,,6470884.03941064,1760582.14971623
-118.225098056542,33.9800888670734,64689,211,,Health and Mental Health,Mental Health Programs,,,West Advisory Christian Counseling Center,6532 Pacific Blvd,"2nd Fl.,  Suite C",Huntington Park,CA,"Monday, Wednesday, Thursday, Friday 9:30 a.m. to 9:30 p.m.   Tuesday 9:30 a.m. to 7:30 p.m.  Saturday 9:00 a.m.  to 6:00 p.m. ","Service/Intake and Administration (323) 588-5971,  FAX (323) 588-8542,  Service/Intake and Administration (323) 583-1073,  Service/Intake and Administration (323) 588-8542",,,,71372,"The agency provides counseling services, domestic violence services, family life education, sexual assault services and substance abuse services for people who live in Huntington Park and surrounding areas.",90255,http://egis3.lacounty.gov/lms/?p=71372,publish,33.9800889,-118.225098,2010/11/01 11:50:56+00,,,6493426.66558513,1815210.70548515
-118.263459455926,34.0696603867803,64988,211,,Health and Mental Health,Mental Health Programs,,,Silver Lake Medical Center,1711 W Temple St,,Los Angeles,CA,"Monday through Sunday, 24 hours per day ","Main Number Service/Intake (213) 989-6100, Admitting Office Administrative (213) 484-3200, Mental Health Referral Service/Intake (888) 819-9888, Urgent Care Center Service/Intake (213) 989-6100 Ext.3162",http://www.silverlakemc.com,,,71542,"Welcome to our website. Silver Lake Medical Center is a 212-bed hospital offering a wide variety of services for both body and mind. Our hospital is accredited by the leading hospital accrediting organization in the country. We strive daily to earn a reputation for <strong>providing high quality healthcare in a safe, caring and compassionate manner</strong>. While we hope that you will not need our services, we also hope that you will choose or recommend Silver Lake Medical Center should the need arise.",90026,http://egis3.lacounty.gov/lms/?p=71542,publish,34.06966042,-118.2634594,2016/02/05 10:25:53+00,,,6481881.98099738,1847835.72455256
-118.229690656666,34.1425257364041,64993,211,,Health and Mental Health,Mental Health Programs,,,Glendale Center - Didi Hirsch,1540 E Colorado St,,Glendale,CA,"Monday through Thursday, 9:00am to 8:00pm; Friday, 9:00am to 5:00pm. ","Service/Intake and Administration (818) 244-7257, Central Intake/Emergency Services Service/Intake (310) 380-8896",www.didihirsch.org,,,71544,"The agency provides counseling services; financial assistance for utility bills for Culver City residents for children, families and adults; mental health services; services for older adults; residential mental health services; residential treatment for substance abuse; substance abuse services; and welfare-to-work support services for people of all ages in Los Angeles County.",91205,http://egis3.lacounty.gov/lms/?p=71544,publish,34.14252577,-118.2296906,2010/11/01 11:50:56+00,,,6492169.39283723,1874327.63121431
-118.260720956915,34.1004053069463,65016,211,,Health and Mental Health,Mental Health Programs,,,Los Angeles Therapy Center And Associates - Silverlake Blvd.,2296 Silver Lake Blvd,,Los Angeles,CA,"Monday through Friday, 10:00am to 7:00pm.  An answering machine is available at all times; calls will be returned within 24 hours. ",Service/Intake (800) 899-0064,www.latherapy.info,,,71548,The center provides information and referral to people who live in Los Angeles County.,90039,http://egis3.lacounty.gov/lms/?p=71548,publish,34.10040534,-118.2607209,2010/11/01 11:50:56+00,,,6482740.35067172,1859022.18315072
